date,TERM_SPREAD,CREDIT_SPREAD,INDPRO_YoY,CPI_YoY,UNRATE_Delta,hmm_state,prob_state_0,prob_state_1,prob_state_2
1993-10-31,2.31,0.6399999999999997,2.851782469270603,2.7150989065950704,-0.2999999999999998,0,0.9999981651525112,2.4322691003940165e-10,1.834604230547384e-06
1993-11-30,2.6199999999999997,0.7300000000000004,2.9291785447660423,2.7075586605281643,-0.5,0,0.9999981859671689,2.2052933156129775e-10,1.813812293962533e-06
1993-12-31,2.7099999999999995,0.7600000000000007,3.3509559928289967,2.7721802930272155,-0.5,0,0.9999990587398198,9.650812452347849e-11,9.411637793044018e-07
1994-01-31,2.77,0.7300000000000004,3.255069690797363,2.4214258120593968,-0.3000000000000007,0,0.9999996416150412,1.0305929830107788e-10,3.582818002390922e-07
1994-02-28,2.7199999999999998,0.6799999999999997,2.8329034858925795,2.4845998586530804,-0.20000000000000018,0,0.999999168440245,3.7762672243912846e-11,8.315219832341012e-07
1994-03-31,2.9800000000000004,0.6500000000000004,3.9352839197925427,2.6172292773265937,-0.20000000000000018,0,0.9999996920756095,4.198258288203902e-11,3.07882548695658e-07
1994-04-30,3.2899999999999996,0.6399999999999997,4.250957223694218,2.3368761007829697,-0.39999999999999947,0,0.999999849108474,2.1742977037069737e-11,1.5086988435057865e-07
1994-05-31,3.04,0.629999999999999,5.0891648537369605,2.2626950929026,-0.5,0,0.999999943827335,9.985370011307957e-12,5.6162732825846144e-08
1994-06-30,2.96,0.6800000000000006,5.536745087497241,2.4641903936928777,-0.40000000000000036,0,0.9999999754240892,1.939471272190452e-11,2.455660425115641e-08
1994-07-31,2.9699999999999998,0.6900000000000013,5.400384005715786,2.6631823180792935,-0.5,0,0.9999999447518364,2.2233433519341097e-11,5.522573006511538e-08
1994-08-31,2.76,0.6699999999999999,6.18921659229148,2.859282599384283,-0.5999999999999996,0,0.9999999549531832,7.634879646321667e-11,4.497046265344556e-08
1994-09-30,2.84,0.6400000000000006,5.974122686873162,2.9223962124570235,-0.5999999999999996,0,0.9999999075444108,4.034891098980333e-11,9.241513550578905e-08
1994-10-31,2.79,0.629999999999999,6.045050568428678,2.5764136936131443,-0.6000000000000005,0,0.9999999613951339,1.3103278974859792e-11,3.859185857276576e-08
1994-11-30,2.67,0.6400000000000006,6.270412308772322,2.569444937478327,-0.5,0,0.9999999818905964,6.59397555763098e-12,1.8102782688757724e-08
1994-12-31,2.21,0.6399999999999988,6.696527816292619,2.5642430613337375,-0.5999999999999996,0,0.9999999875931281,1.3856852255268367e-11,1.2393003762936029e-08
